point_idx,sim_idx,parcelle,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,N_lixi,DeltaCorg,Yield
9100,91,beauce_5_sa_000,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.44496358816265,-8.498637460627549,305.65409791907075,266.5,281.5,323.2497636354479,75.28309634791013,55.0,55.0,55.0,55.0,55.0,34.82,-639.35,4.48
9101,91,beauce_5_sa_001,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.183557700265006,-41.4849891249165,214.22900396133497,266.5,281.5,326.5780200365322,60.65401372726072,55.0,55.0,55.0,55.0,55.0,10.11,-559.75,4.15
9102,91,beauce_5_sa_002,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,65.76938710692086,-24.0,193.78238232520215,276.40873580925114,306.6912196639835,369.4494698926936,76.93643812643643,55.0,45.49746442557504,55.0,63.218749644816945,55.0,24.01,-595.95,4.04
9103,91,beauce_5_sa_003,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,55.00628207632885,-11.47807403931006,150.38539795475987,266.5,281.5,337.1925799420106,74.29199004951954,30.16346561591955,55.0,55.0,55.0,55.0,20.37,-609.79,4.06
9104,91,beauce_5_sa_004,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,51.487120748074325,-24.0,192.6320235390517,266.5,281.5,377.4012138116134,76.21863245179594,59.52385214157785,55.0,55.0,55.0,55.0,28.84,-626.23,3.86
9105,91,beauce_5_sa_005,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,88.18782770671338,-26.289462425105167,214.5,266.5,281.5,324.1706555909826,55.0,55.0,55.0,55.0,55.0,55.0,31.44,-631.84,4.52
9106,91,beauce_5_sa_006,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.7968572037972,-10.0447993853317,109.9408344353608,266.5,281.5,347.66052782857673,31.562265389814556,55.0,55.0,55.0,55.0,55.0,24.23,-623.66,4.44
9107,91,beauce_5_sa_007,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,60.067340926512955,-24.0,303.63140327090946,284.51732593272925,281.5,351.4126547827624,63.533952843915465,55.0,70.74238359470765,77.19909448831525,55.0,55.0,23.16,-603.77,4.14
9108,91,beauce_5_sa_008,3.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,62.20383586578734,-25.299151206767284,310.9493955802427,315.85807530509186,285.179120634651,348.3068313420448,30.543189033281266,82.33700001876628,39.37246070313425,55.0,93.97731008775769,18.60662328477128,20.19,-582.77,4.03
9109,91,beauce_5_sa_009,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.49609122792896,-24.0,124.95086299118928,266.5,281.5,343.58145974253927,27.997737776689977,97.91489147699424,55.0,55.0,55.0,55.0,28.4,-628.03,4.38
9110,91,beauce_5_sa_010,1.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,59.18354076804239,-42.90928130344621,254.8912845738726,266.5,281.5,362.13133760464376,38.90775065062115,81.00894910206064,55.0,55.0,55.0,55.0,15.51,-577.59,4.13
9111,91,beauce_5_sa_011,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,83.83247924491572,-24.0,129.78350242635423,269.9616417765375,281.5,372.8059222454733,31.61304556864695,86.65141581354717,54.988198373471754,20.77052269573082,55.0,55.0,27.34,-627.48,4.25
9112,91,beauce_5_sa_012,3.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,91.61312888530738,-19.865315704828895,240.38432942585965,280.5200930975386,309.8410682804113,354.9605525228244,72.0750953859078,55.0,11.356079204844804,55.0,94.53435559036728,74.72118600830885,23.34,-622.52,4.45
9113,91,beauce_5_sa_013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.56598433132587,-24.0,214.5,266.5,281.5,335.2013289426634,55.0,55.0,55.0,55.0,55.0,55.0,21.8,-594.69,4.19
9114,91,beauce_5_sa_014,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,70.35471430964068,-24.0,228.28236806675477,248.85010448127252,281.5,366.8563161954572,96.69210007734092,55.0,22.64056733721499,70.43795750950515,55.0,55.0,24.13,-597.0,4.11
9115,91,beauce_5_sa_015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.7072135768136,-24.0,290.3884692767847,266.5,281.5,324.5090376662767,30.15522007725971,55.0,55.0,55.0,55.0,55.0,37.84,-644.17,4.35
9116,91,beauce_5_sa_016,3.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,81.3795925566144,-24.0,223.1855072615583,311.68675734413586,258.49817169144774,355.7622641303611,97.33090977386269,55.0,56.07457689907259,86.84823201540954,46.52308987378591,55.0,25.52,-632.0,4.45
9117,91,beauce_5_sa_017,3.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,73.24522494673444,-24.0,278.42951736361033,232.647064788494,318.3832148954468,373.8804254944822,16.274063887123006,56.43416950868951,40.24608176842641,55.0,14.70501966630876,61.50150213568299,25.97,-606.82,4.12
9118,91,beauce_5_sa_018,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,67.32231444549191,-24.0,223.17294672081744,282.68802497162454,281.5,375.65666163328206,11.572077029290323,55.0,46.064809839962614,50.74754908237493,55.0,55.0,26.31,-603.4,4.04
9119,91,beauce_5_sa_019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.05812594421586,-24.0,214.5,266.5,281.5,373.2414818029446,55.0,55.0,55.0,55.0,55.0,55.0,27.11,-614.92,3.95
9120,91,beauce_5_sa_020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.53395540094144,-24.0,214.5,266.5,281.5,344.0866874058144,55.0,55.0,55.0,55.0,55.0,55.0,22.68,-602.14,4.18
9121,91,beauce_5_sa_021,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.50297627676353,-31.973585285221503,214.5,266.5,281.5,362.1100339133936,55.0,55.0,55.0,55.0,55.0,55.0,20.86,-570.51,4.03
9122,91,beauce_5_sa_022,3.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,99.2922155119738,-4.38033352017306,194.5208459854868,312.4429501485133,311.9573092839547,383.5745061923411,34.28881568147186,55.0,10.365696025928456,37.50623452285856,44.06825375145434,82.70457419131564,29.51,-615.2,4.07
9123,91,beauce_5_sa_023,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,50.3932602657977,-7.747057994300889,131.83574885020155,266.5,281.5,336.26837876442187,63.83143203654818,55.0,55.0,55.0,55.0,55.0,21.46,-609.67,3.85
9124,91,beauce_5_sa_024,3.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,97.25623134642538,-24.0,169.917485886854,320.39804023116767,305.72894460467717,325.7244316326708,77.36282298117834,55.0,26.671913436981875,52.406059032697904,36.39431863870098,80.37698677928599,36.47,-643.75,4.4
9125,91,beauce_5_sa_025,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.72948046083758,-17.59363108363118,214.5,266.5,281.5,358.29901077362007,55.0,55.0,55.0,55.0,55.0,55.0,22.91,-613.91,3.86
9126,91,beauce_5_sa_026,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,94.76198104397608,-33.48389330883653,214.5,266.5,281.5,341.3833634278961,55.0,55.0,55.0,55.0,55.0,55.0,23.1,-611.82,4.52
9127,91,beauce_5_sa_027,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,84.47382645852858,-24.0,303.1741278193935,322.2052425846868,281.5,334.55043394818074,98.1905254470964,42.92529345815811,81.49976879242448,74.47346708282792,55.0,55.0,27.75,-633.19,4.56
9128,91,beauce_5_sa_028,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,79.72215165909404,-25.315406584981453,180.2516046729245,266.5,281.5,342.30195690314815,28.96705432778174,41.36111369416162,55.0,55.0,55.0,55.0,20.8,-586.76,4.24
9129,91,beauce_5_sa_029,2.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,47.40641687057552,-17.467676469925557,232.33389272417747,220.55673254883965,281.5,349.3119418955115,37.33986504497875,43.08069713363857,44.783938964796825,55.0,55.0,55.0,22.18,-601.41,3.75
9130,91,beauce_5_sa_030,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,53.98637013075668,-14.498148538644976,214.5,266.5,281.5,356.27560748958183,55.0,55.0,55.0,55.0,55.0,55.0,22.8,-606.84,3.89
9131,91,beauce_5_sa_031,2.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,93.64043887620284,-12.156811058861088,311.42669077777896,247.4270423031224,281.5,381.8297262696098,20.590496075834704,33.92119764575635,15.442679191332426,92.8739588872097,55.0,55.0,27.62,-617.75,4.12
9132,91,beauce_5_sa_032,3.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,0.0,0.0,2.0,0.0,52.46169993711575,-24.0,149.95884958740967,297.9250572162442,318.3534071819747,334.0084279824161,18.330732011466615,55.0,46.0615269855297,86.73197364752573,97.96001783224072,10.113427151867988,20.69,-600.58,4.03
9133,91,beauce_5_sa_033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.3546576167103,-24.0,214.5,266.5,281.5,343.88314336314085,55.0,55.0,55.0,55.0,55.0,55.0,21.97,-597.33,3.99
9134,91,beauce_5_sa_034,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,62.46673170048078,-39.48309131020486,239.55542827537255,266.5,281.5,325.15077333499966,26.804554775259067,55.0,55.0,55.0,55.0,55.0,18.67,-573.35,4.16
9135,91,beauce_5_sa_035,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,74.1768149789071,-36.05651243802963,235.6623130789925,316.4054323464261,312.80659905370214,347.08618881990907,48.25091748086191,47.4808585473706,10.313579852963118,36.035672205721255,31.980813018376452,38.24645397591526,19.49,-570.42,4.12
9136,91,beauce_5_sa_036,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.1267806924102,-21.59454655921393,304.6266695539691,266.5,281.5,377.6940789561157,21.553807586443376,28.798937005565815,55.0,55.0,55.0,55.0,26.32,-607.43,4.16
9137,91,beauce_5_sa_037,2.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,69.98045561047391,-24.0,295.22535119319036,301.0969351001316,281.5,347.00514328258646,70.89101027800601,38.359015932914176,89.63918923103078,51.92957716709875,55.0,55.0,22.89,-606.79,4.29
9138,91,beauce_5_sa_038,1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.96845773716004,-10.722098562332846,219.17090552225892,266.5,281.5,381.74097921769095,96.66787220436028,73.21849416070143,55.0,55.0,55.0,55.0,30.11,-624.52,3.65
9139,91,beauce_5_sa_039,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4301626491347,-10.0514844298297,320.3673697680108,266.5,281.5,324.94964521779104,80.11907488384449,55.0,55.0,55.0,55.0,55.0,24.13,-639.0,4.63
9140,91,beauce_5_sa_040,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,49.39671903797301,-24.0,186.02505242639117,229.6719389353751,271.0826941058846,338.6597794174938,13.785938140746412,55.0,11.55777943081239,55.0,59.74215924914856,55.0,21.73,-603.59,3.9
9141,91,beauce_5_sa_041,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,74.8789888289194,-24.0,243.37247967733435,217.279270391173,281.5,327.71985688753324,40.75387953445415,32.88192560216234,93.58057699901606,57.79647480404306,55.0,55.0,25.32,-637.85,4.74
9142,91,beauce_5_sa_042,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.54892932455238,-29.77473078052659,162.1070459603833,266.5,281.5,345.9029709622931,40.16242378290701,55.0,55.0,55.0,55.0,55.0,19.55,-568.05,3.97
9143,91,beauce_5_sa_043,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5882158299813,-20.296442825089073,214.5,266.5,281.5,371.0884727247138,55.0,55.0,55.0,55.0,55.0,55.0,23.1,-591.29,4.04
9144,91,beauce_5_sa_044,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.63252431633047,-24.0,191.50560607421545,266.5,281.5,356.70579774177463,52.20406132647484,60.42750423421438,55.0,55.0,55.0,55.0,25.89,-629.1,4.42
9145,91,beauce_5_sa_045,3.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,3.0,1.0,3.0,1.0,0.0,72.80879758899708,-13.19405223116717,123.68480760994647,307.2822150124124,280.58522984022386,378.61811590038326,37.7023030596045,39.00094979677307,10.007819883064816,73.83806881967419,89.97936765932681,55.0,26.05,-606.03,4.04
9146,91,beauce_5_sa_046,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,103.12863436880586,-24.0,160.97972256726746,230.18221703949757,319.978190285662,323.58949093786913,83.69275537904718,57.68240889657196,15.926005139908533,52.7306405953513,34.135924191923095,55.0,39.12,-636.68,4.2
9147,91,beauce_5_sa_047,2.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,73.69997406533678,-15.53131372749257,253.6092413829416,316.41825357286496,281.5,378.6927085023543,70.81975381208628,55.0,64.39663401812959,55.0,55.0,55.0,25.6,-598.74,3.96
9148,91,beauce_5_sa_048,3.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,81.9763199810124,-24.0,157.11436268337812,232.3416556935455,282.2336047896813,332.4249782944989,91.63263416844494,23.40201308456596,11.022737485163958,68.43754761509832,10.463651604271597,55.0,28.42,-636.47,4.67
9149,91,beauce_5_sa_049,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,83.28144571216052,-24.0,168.55663276298918,281.92232277497646,261.31125888123074,383.6807072445144,96.33440305468196,55.0,96.53251078053428,55.0,72.34053039125253,55.0,29.02,-622.28,4.11
9150,91,beauce_5_sa_050,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.67047311709199,-10.886807230378096,214.5,266.5,281.5,360.5585697493173,55.0,55.0,55.0,55.0,55.0,55.0,23.64,-624.28,4.4
9151,91,beauce_5_sa_051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.46867205037123,-24.0,214.5,266.5,281.5,347.4472147961957,55.0,55.0,55.0,55.0,55.0,55.0,25.6,-624.94,4.38
9152,91,beauce_5_sa_052,2.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,72.4440804165335,-15.279246027756464,278.82014230113305,314.7080540765807,281.5,327.82358093930736,15.931714217653726,55.0,27.111138269862757,53.56689457667855,55.0,55.0,22.93,-626.33,4.62
9153,91,beauce_5_sa_053,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.88284114706184,-41.343252348564626,214.5,266.5,281.5,349.3492800258084,55.0,55.0,55.0,55.0,55.0,55.0,21.53,-573.44,4.19
9154,91,beauce_5_sa_054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.62481760261343,-24.0,214.5,266.5,281.5,379.60206235378945,55.0,55.0,55.0,55.0,55.0,55.0,26.77,-604.6,3.93
9155,91,beauce_5_sa_055,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,86.25778529127277,-26.132676921196325,176.381947203468,266.5,281.5,383.3317471551,97.85916538673536,55.0,55.0,55.0,55.0,55.0,26.28,-582.17,3.93
9156,91,beauce_5_sa_056,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.55485896424592,-24.0,300.7990881964523,266.5,281.5,327.78985677144846,66.50785963069453,55.0,55.0,55.0,55.0,55.0,34.95,-645.86,4.49
9157,91,beauce_5_sa_057,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,104.18079693840596,-24.0,113.56872208407783,226.74711551945165,281.5,330.4315945278388,75.55418972823045,75.45455285334235,28.115006356314755,55.0,55.0,55.0,37.06,-634.87,4.34
9158,91,beauce_5_sa_058,3.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,69.97676557462671,-26.73619674043899,178.23794769084216,240.6604901077826,298.244299588182,376.2593617943491,66.11388634038948,55.0,41.38939803577851,55.0,88.83356938174155,92.93611056054256,23.85,-586.28,3.91
9159,91,beauce_5_sa_059,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,53.99464602978679,-8.629643523059826,267.30058989313187,266.5,281.5,327.2433604793534,21.332889064342133,55.0,55.0,55.0,55.0,55.0,20.51,-617.1,4.04
9160,91,beauce_5_sa_060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.21378327283249,-24.0,214.5,266.5,281.5,359.4723176182334,55.0,55.0,55.0,55.0,55.0,55.0,26.65,-630.71,4.37
9161,91,beauce_5_sa_061,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,102.89679838134192,-24.0,262.776091085777,210.1447127687709,281.5,374.71046921847113,85.63439308620346,12.53269054048966,26.964979966680648,55.0,55.0,55.0,29.97,-611.66,4.1
9162,91,beauce_5_sa_062,3.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,90.80865119668474,-36.84461272608334,179.7868458987523,237.0863577430634,306.484008376439,381.5099299254817,84.13204840425061,88.56388812621441,57.200360847620466,55.0,77.57150762112494,55.0,23.53,-573.01,3.94
9163,91,beauce_5_sa_063,3.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,58.89779383734394,-24.0,218.7404941470535,221.95394037321745,269.24516025761335,362.89934085601146,39.70671782720759,55.0,78.51520136884645,55.0,80.75326084954351,55.0,24.56,-602.03,4.02
9164,91,beauce_5_sa_064,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,70.28998363304802,-24.0,201.44885980367428,226.255025631663,281.5,353.4460879039019,33.66293430703464,55.0,85.60397168015288,49.26364016602164,55.0,55.0,22.96,-603.75,4.23
9165,91,beauce_5_sa_065,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,93.84120500266243,-39.874028551741205,214.5,266.5,281.5,369.46205709873175,55.0,55.0,55.0,55.0,55.0,55.0,20.91,-567.5,3.97
9166,91,beauce_5_sa_066,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,83.81724659338866,-9.52452966554489,231.2657653751026,266.5,281.5,364.84332457694063,62.03271240702352,20.60242501154014,55.0,55.0,55.0,55.0,25.41,-623.2,4.37
9167,91,beauce_5_sa_067,2.0,1.0,1.0,3.0,0.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,55.52274914770367,-27.959059956183168,125.33866653544024,315.1974759372373,281.5,368.5161877316765,44.3878029074121,55.0,10.55547688655932,33.88436373330685,55.0,55.0,22.11,-584.55,3.86
9168,91,beauce_5_sa_068,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,98.8233274857296,-24.0,159.9024192685823,210.56347363181305,302.7960875322242,356.70714403353116,39.79530756201862,55.0,74.28984804605565,55.0,98.79996982681864,55.0,27.49,-620.57,4.27
9169,91,beauce_5_sa_069,2.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,89.68913340471889,-24.0,295.27190960368046,293.6549787095339,281.5,335.72178959428413,82.16039398583156,54.62532349183591,27.644215993215784,66.3314797710228,55.0,55.0,28.94,-633.81,4.56
9170,91,beauce_5_sa_070,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.01845862549503,-24.0,190.3597142354241,266.5,281.5,366.0464488393338,73.2513329536611,55.0,55.0,55.0,55.0,55.0,24.72,-603.91,4.06
9171,91,beauce_5_sa_071,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.39512593207283,-29.794532574772234,201.4716444960702,266.5,281.5,339.05655172719054,75.28664024658168,55.0,55.0,55.0,55.0,55.0,19.8,-579.82,4.12
9172,91,beauce_5_sa_072,2.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,54.06693637147737,-16.318381674912153,271.93158633152643,291.1678736157262,281.5,379.13359393321286,49.7499889939061,59.7370146458506,78.45322801548754,68.81276758036682,55.0,55.0,27.73,-598.25,3.68
9173,91,beauce_5_sa_073,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.9566182685771,-41.52187084484368,243.18639041406396,266.5,281.5,338.40467910202653,12.220212323110689,12.170203823089084,55.0,55.0,55.0,55.0,20.96,-571.42,4.22
9174,91,beauce_5_sa_074,3.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,67.00287509677622,-41.09200752847902,271.3996123781752,299.36291701202225,266.00012531581325,344.4495227030514,14.190963816822544,55.0,68.12786616697478,20.11192325069293,71.44459475900223,55.0,19.57,-558.15,4.0
9175,91,beauce_5_sa_075,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,86.70742866629945,-40.02079308267465,214.5,266.5,281.5,382.33051672369726,55.0,55.0,55.0,55.0,55.0,55.0,23.69,-568.88,3.94
9176,91,beauce_5_sa_076,2.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,64.83513369622729,-24.562490216078643,297.00741592810493,219.0509498485806,281.5,349.78917491991035,96.07964408329732,74.1782212748077,21.75706492407501,30.538778812420592,55.0,55.0,20.67,-587.61,4.0
9177,91,beauce_5_sa_077,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,80.98496124411753,-24.0,299.9823007937694,250.5452731064209,281.5,373.0943552243123,63.43369243645427,55.0,55.788344194051454,10.61549398623458,55.0,55.0,27.13,-630.1,4.3
9178,91,beauce_5_sa_078,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,86.94242414959577,-39.51037596799403,288.0105400819964,266.5,281.5,336.8772116713174,96.00536720508056,55.0,55.0,55.0,55.0,55.0,21.08,-589.83,4.37
9179,91,beauce_5_sa_079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.97908568685291,-24.0,214.5,266.5,281.5,347.0248695377438,55.0,55.0,55.0,55.0,55.0,55.0,22.88,-607.92,4.33
9180,91,beauce_5_sa_080,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,67.49415804143251,-27.275862620395,116.12415230413512,219.70384209537528,281.5,327.2382482687567,62.11636982988333,71.71097648416374,31.467760273975912,76.59488917442133,55.0,55.0,20.94,-604.42,4.27
9181,91,beauce_5_sa_081,3.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.75328730685388,-7.9913133828936225,166.06360044462863,221.7928485426148,256.9612738141012,342.94595374918316,38.856669393698894,55.0,51.70002756702945,55.0,11.1132230379339,55.0,24.95,-621.89,4.5
9182,91,beauce_5_sa_082,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,86.1942931164997,-32.02841136999797,222.30118578528624,291.47830054129815,287.6270547740667,374.60326842933176,54.77244365779366,30.87116414343822,28.74959609412294,55.0,29.424945459345416,25.73430386629,22.64,-573.92,3.98
9183,91,beauce_5_sa_083,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.17432949137287,-29.378594388811074,214.5,266.5,281.5,349.82148620200314,55.0,55.0,55.0,55.0,55.0,55.0,23.0,-614.04,4.46
9184,91,beauce_5_sa_084,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.6829848698055,-24.0,249.25276854097945,262.7058245382851,281.5,356.14397592214976,60.91359250123055,55.0,40.281726768359675,55.0,55.0,55.0,25.93,-628.06,4.38
9185,91,beauce_5_sa_085,3.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,62.54510906776096,-34.04573585381247,301.36848468734786,236.73107867254683,300.7361993207471,355.2021136087919,50.680728263083424,55.0,36.591867746718464,58.27652099557508,55.34124963120067,55.0,20.42,-568.94,3.98
