point_idx,run,parcelle,n_ferti,nb_prepa,Date_Semis,Delta_PREPA_Semis,Profondeur_Semis,Profondeur_Prepa_1,Profondeur_Prepa_2,Date_F1,Date_F2,Date_F3,Date_Recolte,Dose_F1,Dose_F2,Dose_F3,N_lixi,dCorg,rdt
353,smt_003,beauce_5_sa_053,0,2,68.28421458537717,-8.90591912525295,2.7588612078923003,13.661017853375,4.898535043720109,158.0,237.5,294.0,336.85628707049796,10.0,10.0,10.0,2.273,-435.006,5.336666666666667
354,smt_003,beauce_5_sa_054,3,1,54.84618411902887,-17.336139527275254,3.541067764422156,4.571216388122765,13.0,163.47886777932624,244.72738745893236,278.6817960261792,328.51042119316463,1.2751940431321054,4.371274131965981,2.993604195986389,1.802,-432.633,5.95888888888889
355,smt_003,beauce_5_sa_055,3,2,58.980689571616736,-9.760044223262554,2.811373791556422,24.383926539258574,16.070864354337004,137.36408164539478,228.3901659386895,286.2341940446431,356.90223055214756,18.398191953988164,1.4678233109354757,10.540871142783438,3.675,-380.916,6.942222222222222
356,smt_003,beauce_5_sa_056,0,0,100.41805870683793,-24.0,2.0875586533505155,13.0,13.0,158.0,237.5,294.0,345.70062035508374,10.0,10.0,10.0,4.183,-444.704,5.18
357,smt_003,beauce_5_sa_057,1,2,46.29493389264088,-20.49846738654615,2.731041271643142,19.54414900126889,14.658427738549891,179.86550248527652,237.5,294.0,353.60137774090526,21.927964404457313,10.0,10.0,1.9280000000000002,-391.671,6.612222222222222
358,smt_003,beauce_5_sa_058,3,1,99.96406348283824,-24.046342469523157,2.832586826505681,5.874556867603658,13.0,111.20526347079384,217.8553133356315,310.9595196257039,327.2205340269452,6.346857996959969,2.1970522748820875,48.4466399174615,12.944999999999999,-370.20799999999997,7.226666666666666
359,smt_003,beauce_5_sa_059,2,0,74.90439278587445,-24.0,2.520404817401823,13.0,13.0,190.44297118289975,240.06548588201585,294.0,339.93273880566414,47.10487302935654,13.09415027435934,10.0,4.225,-377.491,8.193333333333335
360,smt_003,beauce_5_sa_060,2,2,82.54162507582338,-12.086521249785392,2.1088111458364303,12.916371612363058,6.473689654430132,149.31968073756806,246.5344883501961,294.0,375.41076379831264,46.89376671445514,1.3000627035546597,10.0,6.566,-399.9,7.716666666666667
361,smt_003,beauce_5_sa_061,3,2,69.03485884585092,-11.315527748113674,3.1496990457146303,10.96436862882672,14.686776832677026,184.40766598329355,244.77724505431013,289.94780467612935,366.8033302399208,34.48645346235251,67.83656577228423,66.93614839921318,16.853,-233.625,8.984444444444444
362,smt_003,beauce_5_sa_062,2,2,74.07917994242129,-22.917657217570923,3.1983376690557836,13.935100766517795,21.527801983578954,199.62614754914392,257.98734000078446,294.0,340.26801000854306,9.997255244025586,9.99158309855916,10.0,1.9629999999999999,-380.202,6.454444444444444
363,smt_003,beauce_5_sa_063,0,0,60.04823957940077,-24.0,2.4443046428253594,13.0,13.0,158.0,237.5,294.0,341.6426509582693,10.0,10.0,10.0,3.0100000000000002,-465.832,5.415555555555556
364,smt_003,beauce_5_sa_064,3,0,102.3293825652856,-24.0,1.246443174941217,13.0,13.0,178.1399698425434,211.0339866893343,311.4203116020361,348.62253321596177,1.1116320300026317,2.7547519452638776,41.08602454015472,9.125,-386.419,7.061111111111111
365,smt_003,beauce_5_sa_065,1,1,92.49574599407288,-41.19582382810587,1.7570831462436831,21.260988240533756,13.0,168.1769181763649,237.5,294.0,333.82517657084367,1.2370970562265606,10.0,10.0,2.585,-422.8190000000001,5.358888888888889
366,smt_003,beauce_5_sa_066,0,0,57.24074998666439,-24.0,3.4300800879089453,13.0,13.0,158.0,237.5,294.0,361.24605353175616,10.0,10.0,10.0,3.468,-460.85600000000005,5.308888888888889
367,smt_003,beauce_5_sa_067,1,1,49.55934004713985,-16.31322890477272,2.319634529225704,5.603627582619255,13.0,113.95160250524492,237.5,294.0,347.47693167462614,9.478783916126035,10.0,10.0,2.493,-441.86199999999997,6.013333333333333
368,smt_003,beauce_5_sa_068,3,0,84.02271837054266,-24.0,1.8401117538359817,13.0,13.0,170.66000055681775,234.99271927847747,302.97449382515305,369.57599209506463,5.109451863959282,29.67210384782483,1.6649232263740192,4.526999999999999,-516.762,7.647777777777778
369,smt_003,beauce_5_sa_069,3,0,64.21670410530616,-24.0,3.1331316767355295,13.0,13.0,176.87493533179355,252.58627458518455,313.88463487451304,331.73467665853,10.744413136792408,54.60563024996758,3.322771998986415,4.066,-272.364,8.16
370,smt_003,beauce_5_sa_070,1,2,63.3020990640693,-11.275185917800322,1.5619278110825243,17.240352143133798,22.988282657478653,126.20500895216014,237.5,294.0,341.2779769157933,13.47474409612158,10.0,10.0,3.101,-407.82800000000003,6.111111111111111
371,smt_003,beauce_5_sa_071,0,0,64.78350306527321,-24.0,2.9986023190394886,13.0,13.0,158.0,237.5,294.0,330.4034258879261,10.0,10.0,10.0,2.801,-422.20799999999997,5.164444444444445
372,smt_003,beauce_5_sa_072,0,2,81.26142318411794,-30.56123367501879,3.902172748793963,19.704867293364877,20.018806455403784,158.0,237.5,294.0,364.363220626695,10.0,10.0,10.0,2.0460000000000003,-435.75699999999995,5.4366666666666665
373,smt_003,beauce_5_sa_073,3,0,85.98794615267352,-24.0,3.4466103051888277,13.0,13.0,181.32767997094652,254.59681791702624,307.17947438972476,344.1155589587281,12.749239836885032,3.3518995161993783,13.589457445331036,4.098,-413.422,6.957777777777777
374,smt_003,beauce_5_sa_074,3,1,64.09876714312041,-33.449490660703184,1.090616551675697,24.569772291541486,13.0,126.73809986355116,213.9656463501692,271.4776706218784,340.7164095834974,5.247762292162386,74.55448481396424,3.887473624083814,1.996,-264.656,8.716666666666667
375,smt_003,beauce_5_sa_075,3,0,78.53751000359921,-24.0,1.3636020368759825,13.0,13.0,197.94800746093836,256.37451869913605,292.24367157152847,333.7844289787003,5.92655771777365,8.813376439315666,51.09740571752183,9.229,-369.788,7.957777777777778
376,smt_003,beauce_5_sa_076,2,1,62.91687958481705,-6.701350925541746,3.3381994948986917,19.464433186361298,13.0,124.18551056849736,223.4080931021191,294.0,337.1737077467803,6.698112184066074,30.91899527850974,10.0,2.737,-358.188,7.2411111111111115
377,smt_003,beauce_5_sa_077,2,0,63.30963022389926,-24.0,3.6766252183535615,13.0,13.0,153.24219124517813,236.1672797831282,294.0,366.8118855773679,9.969301066386942,4.884424302574735,10.0,3.929,-464.33500000000004,6.4
378,smt_003,beauce_5_sa_078,2,2,103.13434649351568,-30.790188403658483,1.8766945116424971,5.580834597047609,14.797409903050983,137.07865468925587,229.17355182040436,294.0,337.59776154595176,16.010140601414502,2.475590014228505,10.0,3.997,-418.438,6.39
379,smt_003,beauce_5_sa_079,0,1,86.07744254289639,-5.033058312775118,1.122567560233143,9.044295559381585,13.0,158.0,237.5,294.0,326.7630072948158,10.0,10.0,10.0,4.7989999999999995,-434.418,4.976666666666667
380,smt_003,beauce_5_sa_080,3,2,71.96467124578848,-6.137799626545103,3.034403827998961,14.004091292169544,4.923229942295695,202.37932275999856,239.72351951496583,316.2071571167649,353.4739401521959,7.614506536768514,14.829252906552323,21.085012297908868,4.054,-323.202,7.181111111111111
381,smt_003,beauce_5_sa_081,2,2,67.09203218413845,-19.897087740091305,3.567806357408614,8.326896950231994,20.463572774984627,184.7271128376737,261.8315400590727,294.0,341.9473628779624,90.97487338539662,44.49086630170823,10.0,4.2780000000000005,-155.334,8.998888888888889
382,smt_003,beauce_5_sa_082,3,2,64.90033222840631,-18.014094827994406,2.940406378563668,20.66053237808216,21.20021940749473,148.0495949915967,226.55866629240776,304.7330127232275,365.3867235976597,60.33610859038514,83.72735875323694,5.353565271777872,8.561,-192.643,8.993333333333332
383,smt_003,beauce_5_sa_083,0,2,91.4624374476522,-42.5404502050833,1.330060825584638,15.287028853080963,6.4943465774088,158.0,237.5,294.0,350.16459560814235,10.0,10.0,10.0,1.7440000000000002,-436.71099999999996,5.513333333333334
384,smt_003,beauce_5_sa_084,1,1,101.54018058990285,-28.729257840062186,2.490050062353972,17.526069359283575,13.0,204.10159894499225,237.5,294.0,348.2441262924982,2.551247359363672,10.0,10.0,2.533,-430.168,5.510000000000001
385,smt_003,beauce_5_sa_085,2,2,94.48786278324766,-40.57358509906305,1.4463951724834392,17.742021811913872,20.968287122336136,114.05973828655364,234.9756364582745,294.0,376.6549941745433,2.329966431410673,6.7953848041266856,10.0,2.552,-425.04799999999994,6.004444444444444
386,smt_003,beauce_5_sa_086,0,2,64.38134097206193,-38.742916534271096,3.2576268382517486,20.91073280545963,12.637995564443084,158.0,237.5,294.0,351.2689320413614,10.0,10.0,10.0,1.3080000000000003,-445.95,5.582222222222223
387,smt_003,beauce_5_sa_087,2,1,51.04190702514169,-26.24407493608754,2.381212595119367,24.916023072289413,13.0,160.28031843296154,226.20126581494893,294.0,361.7169345071613,8.65804961283897,7.899848564570122,10.0,2.493,-407.393,6.318888888888889
388,smt_003,beauce_5_sa_088,0,2,66.94562656262282,-37.18084182618304,3.447959102419664,17.267025906804648,19.51147779042684,158.0,237.5,294.0,338.2430140574807,10.0,10.0,10.0,1.438,-437.179,5.52
389,smt_003,beauce_5_sa_089,0,2,47.71029134362637,-20.25356150031992,1.7571526508626951,4.291548790864259,22.4256149432972,158.0,237.5,294.0,333.0470799970766,10.0,10.0,10.0,1.613,-434.76800000000003,5.414444444444445
390,smt_003,beauce_5_sa_090,1,1,46.23420689005515,-21.32514782887265,2.3656127728578547,20.1118225701138,13.0,170.4411672199506,237.5,294.0,382.02972208305766,1.0367820413554265,10.0,10.0,3.675,-452.055,5.253333333333334
391,smt_003,beauce_5_sa_091,2,0,88.84978409533355,-24.0,2.891250379609318,13.0,13.0,172.04111483104006,237.60259937457397,294.0,369.5096816755211,8.042131763238146,51.11557718239144,10.0,4.340000000000001,-438.50699999999995,8.257777777777777
392,smt_003,beauce_5_sa_092,3,1,98.30424810447803,-12.93293517830348,2.36762153869617,22.978930613749174,13.0,176.6598046757359,261.25381425733434,322.3476057916296,373.6099376122725,80.01436959048166,1.0034586029739203,25.30804842759716,9.732,-264.087,8.852222222222222
393,smt_003,beauce_5_sa_093,1,1,74.36187166295005,-12.701548486579108,3.527553759198809,4.439454463122752,13.0,146.19544846608304,237.5,294.0,379.2732431721795,3.822069683323327,10.0,10.0,3.7960000000000003,-460.6070000000001,5.656666666666666
394,smt_003,beauce_5_sa_094,0,2,73.29981917642488,-19.252935532769136,1.6100077045820953,9.4221639925809,9.60587457386963,158.0,237.5,294.0,360.4875192883708,10.0,10.0,10.0,2.221,-445.317,5.4366666666666665
395,smt_003,beauce_5_sa_095,1,2,78.70989799706967,-36.55815733788395,2.416466494671215,5.603005158239037,2.746870584744754,160.50325979515367,237.5,294.0,347.58200773032866,2.594065937062991,10.0,10.0,1.5230000000000001,-448.95799999999997,5.783333333333333
396,smt_003,beauce_5_sa_096,1,0,67.20407659063352,-24.0,2.7891019456952906,13.0,13.0,118.4537270359952,237.5,294.0,328.4122785131138,18.531519120603527,10.0,10.0,4.477,-472.92299999999994,6.583333333333333
397,smt_003,beauce_5_sa_097,0,2,83.46131566564915,-35.183059497823336,2.252722159433304,5.798035173460983,16.18367623606123,158.0,237.5,294.0,355.30823758613263,10.0,10.0,10.0,1.7739999999999998,-436.715,5.486666666666667
398,smt_003,beauce_5_sa_098,2,1,50.7969277410693,-43.86060856179142,2.9272589809917484,18.466713093684813,13.0,193.4861772245822,247.56864223057175,294.0,349.275632506017,1.4142206461319242,3.4084467889978427,10.0,1.264,-436.871,5.857777777777778
399,smt_003,beauce_5_sa_099,3,0,97.69799527386496,-24.0,1.9612756367311663,13.0,13.0,141.62861483337812,249.1053725461566,283.7805388702395,375.33764798984913,25.227175962352895,84.80530290489119,80.38077155668384,20.202,-197.93699999999998,8.904444444444444
400,smt_004,beauce_5_sa_000,2,0,76.03758305215143,-24.0,2.7189340578377497,13.0,13.0,149.7299806120954,256.5250829240889,294.0,332.5726428085483,55.69709174495093,1.038741366540922,10.0,7.459999999999999,-417.505,8.017777777777777
401,smt_004,beauce_5_sa_001,2,2,54.487476506892214,-38.51404560788008,3.0663235985372532,2.0610865889244376,8.263521695724105,148.78998602795207,262.4263288545086,294.0,379.2450796614544,1.4376583121043818,49.107066602755445,10.0,2.8600000000000003,-311.67600000000004,7.602222222222222
402,smt_004,beauce_5_sa_002,3,1,65.26395778372384,-32.54351658909556,1.4474804502187075,18.567423103239133,13.0,170.53007316525805,234.46805095352423,289.8780335294548,363.3717144967152,3.9896602523475018,2.05799499913968,41.93218517299982,3.536,-312.45500000000004,7.383333333333334
403,smt_004,beauce_5_sa_003,1,1,56.582910962529944,-39.762500338201555,3.836235208869481,21.59953470487727,13.0,117.98318443306336,237.5,294.0,377.5960012165792,2.9690394195093397,10.0,10.0,1.9789999999999999,-434.37699999999995,5.575555555555556
404,smt_004,beauce_5_sa_004,0,1,78.71501359414574,-4.626280980528435,1.6565476249533229,14.807334222687626,13.0,158.0,237.5,294.0,375.7866197721732,10.0,10.0,10.0,3.9259999999999997,-452.367,5.272222222222222
405,smt_004,beauce_5_sa_005,3,2,82.57512579144469,-4.087463650036689,3.922591641265471,23.126475784853813,5.680541237034296,123.7302211533442,264.6832666968028,296.96884632747367,341.64987873354295,18.909115885469593,1.6537028611076203,1.7600419200450208,3.7550000000000003,-408.069,6.554444444444445
406,smt_004,beauce_5_sa_006,0,2,55.56303086061972,-39.84427856710207,1.2642283503801497,23.736086858994113,13.087973696802162,158.0,237.5,294.0,362.59181002190246,10.0,10.0,10.0,1.458,-444.07700000000006,5.512222222222222
407,smt_004,beauce_5_sa_007,0,1,57.996619378598886,-37.81650451027019,2.1768390526553016,7.610787438821286,13.0,158.0,237.5,294.0,357.21146189108606,10.0,10.0,10.0,1.609,-452.27,5.561111111111111
408,smt_004,beauce_5_sa_008,3,2,100.90255630104777,-25.125563804907088,1.4440527768148854,8.170462843751778,24.30992985922436,130.3828051831783,261.00312685873195,287.72955140008423,383.09587698007994,4.274959611791385,32.93746301176578,1.0194353862792245,3.507,-367.70500000000004,7.2444444444444445
409,smt_004,beauce_5_sa_009,0,1,68.22668706326674,-25.66981943552518,2.602044414850333,8.633335812500981,13.0,158.0,237.5,294.0,334.39684293112805,10.0,10.0,10.0,2.0330000000000004,-437.07700000000006,5.402222222222223
410,smt_004,beauce_5_sa_010,3,0,77.09538919886167,-24.0,2.030350793637746,13.0,13.0,195.85401215558764,258.176282164773,266.0494929220888,337.64981511578185,1.9598268770763672,25.367949374141293,6.120000105668315,3.1759999999999997,-337.879,6.888888888888889
411,smt_004,beauce_5_sa_011,0,2,99.31302144805552,-18.978660710120128,1.0822546680730465,8.444121842192239,18.87691059657288,158.0,237.5,294.0,331.2143043262273,10.0,10.0,10.0,3.732,-433.867,5.111111111111111
412,smt_004,beauce_5_sa_012,1,1,70.87667707376735,-10.192796152867963,3.235467026776103,6.881629326219667,13.0,208.3118752733669,237.5,294.0,357.1108260426803,2.1839736622984396,10.0,10.0,2.878,-457.908,5.564444444444444
413,smt_004,beauce_5_sa_013,1,2,93.78030738273848,-35.66589014688773,1.3571803905110422,1.060452340891337,5.141136086527408,203.5670193193296,237.5,294.0,372.37060676837376,77.89320865505225,10.0,10.0,4.642,-290.043,8.526666666666667
414,smt_004,beauce_5_sa_014,3,2,68.55305325132679,-36.84350914448678,2.228765845311954,15.942831912903769,1.7125356334230757,196.58011501054295,237.54021358532984,304.35685468309913,346.80483501638224,5.601498548257229,92.1891834756753,4.786068145402545,2.699,-218.01500000000001,8.882222222222222
415,smt_004,beauce_5_sa_015,0,2,105.28448681845398,-17.348818623261998,2.4757256005381683,23.01936974128593,18.605716483118997,158.0,237.5,294.0,379.0775123131309,10.0,10.0,10.0,3.9850000000000003,-446.559,5.2588888888888885
416,smt_004,beauce_5_sa_016,0,1,66.65992851414427,-26.484543775834887,3.560486386974216,1.1169156506733513,13.0,158.0,237.5,294.0,367.45807970475266,10.0,10.0,10.0,2.5010000000000003,-473.322,5.573333333333333
417,smt_004,beauce_5_sa_017,2,2,64.05090129709595,-6.8093006692753235,2.557648117219779,9.126881951701408,4.502055053222485,204.306764092156,254.9356501637639,294.0,370.8119469178704,69.48970325213762,2.124292463389673,10.0,3.7880000000000003,-295.825,8.371111111111112
418,smt_004,beauce_5_sa_018,0,0,81.05991813017141,-24.0,1.4452849681991096,13.0,13.0,158.0,237.5,294.0,329.9959449567772,10.0,10.0,10.0,4.728,-493.12399999999997,5.392222222222222
419,smt_004,beauce_5_sa_019,0,2,89.44117651909477,-6.045667809952306,3.7306773537112754,18.614029904974423,23.679807960673003,158.0,237.5,294.0,328.04062994168817,10.0,10.0,10.0,4.276,-435.066,5.037777777777778
420,smt_004,beauce_5_sa_020,3,1,75.72941856352001,-21.63649883067618,1.5919975937223168,5.3849439062100215,13.0,208.32285509315935,240.80090430233713,283.5807800555618,369.72907636344144,16.46799678117809,56.19815547917353,16.112971969989584,3.371,-283.057,8.772222222222222
421,smt_004,beauce_5_sa_021,1,0,82.88722835097771,-24.0,3.348740793039244,13.0,13.0,173.87437639890044,237.5,294.0,330.18374055206414,58.21695748052223,10.0,10.0,7.420999999999999,-350.69500000000005,7.847777777777777
422,smt_004,beauce_5_sa_022,0,1,71.5917225396434,-30.52597481232582,3.704459401095604,7.951998536411674,13.0,158.0,237.5,294.0,362.8729619418149,10.0,10.0,10.0,2.134,-433.255,5.384444444444444
423,smt_004,beauce_5_sa_023,1,2,55.27296524043651,-39.30823410773604,1.0656740419628783,12.657106925864056,20.6221842275734,194.8226019646301,237.5,294.0,377.64463084193005,15.117877438973457,10.0,10.0,1.829,-405.387,6.297777777777778
424,smt_004,beauce_5_sa_024,0,0,97.10311034240996,-24.0,3.9339235432931554,13.0,13.0,158.0,237.5,294.0,333.4400383335109,10.0,10.0,10.0,5.615,-484.63599999999997,5.216666666666667
425,smt_004,beauce_5_sa_025,0,1,89.2239496437521,-38.55635665705049,2.092276516321278,11.826061803315854,13.0,158.0,237.5,294.0,338.22620589535967,10.0,10.0,10.0,2.287,-441.18500000000006,5.41
426,smt_004,beauce_5_sa_026,0,2,97.49406226020338,-32.27570844104777,2.6046111206677143,10.44614760513612,11.700406198656388,158.0,237.5,294.0,369.32878010544886,10.0,10.0,10.0,2.402,-450.14300000000003,5.4911111111111115
427,smt_004,beauce_5_sa_027,0,0,92.63127301379338,-24.0,2.7879813133707874,13.0,13.0,158.0,237.5,294.0,360.5045655648001,10.0,10.0,10.0,4.068,-503.4,5.562222222222222
428,smt_004,beauce_5_sa_028,1,0,50.01684542362723,-24.0,1.1691615150637291,13.0,13.0,176.9734507511794,237.5,294.0,364.8465150298815,4.069237464299565,10.0,10.0,3.886,-466.796,5.641111111111112
429,smt_004,beauce_5_sa_029,2,1,91.70277679776416,-23.404779041833603,3.4748187130662154,11.764969061150024,13.0,138.3226978377444,220.52099526347624,294.0,374.9142012191448,26.046638666442245,98.457673198148,10.0,6.269,-263.478,8.983333333333333
430,smt_004,beauce_5_sa_030,2,1,84.9598045079673,-12.890872394456668,1.4384442093375662,2.3017954588987415,13.0,207.8902302439805,251.38866410015532,294.0,348.5275635888003,7.26853136931869,20.773202516939925,10.0,2.568,-399.519,6.976666666666667
431,smt_004,beauce_5_sa_031,0,1,56.50978194299465,-12.55056832357591,1.598242546768279,19.750079760924436,13.0,158.0,237.5,294.0,358.87183835113933,10.0,10.0,10.0,2.694,-447.517,5.312222222222222
432,smt_004,beauce_5_sa_032,2,1,105.10211165731027,-34.39704089597719,2.2635985781890486,17.655770694808915,13.0,155.836600964905,227.0828234249282,294.0,325.4725824978373,10.23996047788754,4.60162052146274,10.0,4.587,-405.085,5.954444444444444
433,smt_004,beauce_5_sa_033,2,1,56.761182490952294,-14.405256992759693,3.427818916578061,4.567731726025258,13.0,119.17358196640288,215.49780794208095,294.0,350.82903609296045,1.084735973785618,3.816524159180825,10.0,2.552,-454.09799999999996,5.766666666666667
434,smt_004,beauce_5_sa_034,1,1,69.23058460682309,-25.87451695910067,1.9292565398932005,11.789516829598345,13.0,152.23456463144856,237.5,294.0,334.8670374500811,13.753608060401955,10.0,10.0,2.678,-412.879,6.183333333333334
435,smt_004,beauce_5_sa_035,2,1,88.92765115664551,-15.824867107078129,3.892690816835951,12.893999677211198,13.0,206.54589673791753,263.26233839430404,294.0,339.1283895163439,2.628688479214531,1.5975788635553982,10.0,2.9899999999999998,-431.634,5.551111111111111
436,smt_004,beauce_5_sa_036,0,0,49.429177067629865,-24.0,1.60007719275391,13.0,13.0,158.0,237.5,294.0,382.86691616713046,10.0,10.0,10.0,5.273999999999999,-531.895,5.598888888888889
437,smt_004,beauce_5_sa_037,1,0,81.05056157184949,-24.0,1.4353678443956728,13.0,13.0,207.93276427896328,237.5,294.0,341.4209812486584,5.615447542903048,10.0,10.0,3.8200000000000003,-487.463,5.902222222222222
438,smt_004,beauce_5_sa_038,3,1,79.29598544782971,-30.122414654466173,1.527769555662224,13.85504394847871,13.0,117.78535139835373,258.66543909864555,288.27233405405127,341.70188415710487,27.321763924216675,33.32399698139809,72.37614659738016,11.869,-225.079,8.966666666666667
439,smt_004,beauce_5_sa_039,0,2,95.23610150880134,-12.577692758425584,1.2090772817878146,13.296400498028357,22.77037523817991,158.0,237.5,294.0,336.04338491478813,10.0,10.0,10.0,3.406,-433.45199999999994,5.158888888888889
440,smt_004,beauce_5_sa_040,2,0,55.986487764135475,-24.0,3.146807088435885,13.0,13.0,203.9937319521706,244.728460157213,294.0,360.27463120270886,22.9865721977198,95.01667690449024,10.0,11.655,-241.64600000000002,8.744444444444445
441,smt_004,beauce_5_sa_041,2,0,97.05171901437824,-24.0,2.32027930060859,13.0,13.0,120.75270170888147,228.22645187574508,294.0,372.9383891530569,6.3217772862682144,1.2425885031503967,10.0,4.774,-458.95,5.734444444444445
442,smt_004,beauce_5_sa_042,3,0,82.38400833961371,-24.0,2.7291549413974634,13.0,13.0,130.85229691719803,220.62981675500345,275.24960168977094,350.8513849120007,38.82257963266192,2.059430812340231,5.474002830902796,6.818,-458.553,7.757777777777779
443,smt_004,beauce_5_sa_043,1,2,86.07850661509727,-4.170116001488957,3.5093945752537765,5.492343687695026,24.242837006472634,135.26107598152242,237.5,294.0,348.6711094428804,1.2669592355023664,10.0,10.0,2.8259999999999996,-430.96099999999996,5.343333333333334
444,smt_004,beauce_5_sa_044,0,1,70.61905260635095,-14.77755233989135,1.7321632847997233,21.69282358579337,13.0,158.0,237.5,294.0,344.9839314716542,10.0,10.0,10.0,2.369,-432.77,5.307777777777777
445,smt_004,beauce_5_sa_045,3,2,79.69945638764798,-16.697306315288827,3.6547812223539977,18.221917683188945,9.205871404627294,206.85977887925293,210.5236486029577,299.5574316308883,379.9156560118929,1.7425453500179562,28.356505322058815,7.129306945183377,3.787,-362.085,7.232222222222223
446,smt_004,beauce_5_sa_046,1,0,87.60341797127619,-24.0,1.5899996222074757,13.0,13.0,172.81585537680263,237.5,294.0,381.1122697005036,20.82684249901627,10.0,10.0,5.3549999999999995,-533.112,6.9688888888888885
447,smt_004,beauce_5_sa_047,2,1,80.5316132626775,-21.722164218386617,2.0146373558187065,3.913614742890104,13.0,146.06059186476395,234.2191663137259,294.0,360.6597153073882,11.32407533203037,69.88454449893372,10.0,3.5589999999999997,-379.556,8.802222222222222
448,smt_004,beauce_5_sa_048,0,1,104.7169598894829,-31.750566743191182,3.4488978763631177,16.075044447635282,13.0,158.0,237.5,294.0,343.58634702652677,10.0,10.0,10.0,2.684,-428.617,5.260000000000001
449,smt_004,beauce_5_sa_049,2,0,65.77652899715203,-24.0,3.996933722162606,13.0,13.0,115.9802913868022,246.639875550046,294.0,351.69835082664787,12.59630824725307,67.14155084999337,10.0,4.955,-284.06100000000004,8.44
450,smt_004,beauce_5_sa_050,0,0,52.98938803902774,-24.0,2.2043315826580026,13.0,13.0,158.0,237.5,294.0,365.96380136215066,10.0,10.0,10.0,3.746,-455.716,5.272222222222222
451,smt_004,beauce_5_sa_051,3,1,71.14842451279384,-15.178223309517076,3.70473497210026,1.590903073671948,13.0,136.00555751013167,231.7908928753081,266.628227564485,352.5666178787139,23.80105304509708,7.561486470763818,2.6143086477256072,4.818,-436.66400000000004,7.313333333333333
452,smt_004,beauce_5_sa_052,2,0,94.9138144309579,-24.0,3.405819745550887,13.0,13.0,195.90666470214583,212.2971647405878,294.0,363.7900827257319,19.386687038636612,39.57241128936117,10.0,5.351,-387.46,8.117777777777778
453,smt_004,beauce_5_sa_053,0,0,45.11637301219052,-24.0,3.8212793092702464,13.0,13.0,158.0,237.5,294.0,324.2970246486774,10.0,10.0,10.0,2.912,-473.783,5.433333333333334
454,smt_004,beauce_5_sa_054,3,1,53.65067454995244,-31.121216366080468,1.7045277366973688,24.385111629283593,13.0,124.70332668454742,246.19147264412888,313.44442268053876,350.71740595267426,1.6689802548643102,31.460385519260257,1.1608719811447166,1.952,-360.255,7.187777777777778
455,smt_004,beauce_5_sa_055,2,1,48.77169073366521,-14.680328166649346,3.9963096718341022,10.81444297209759,13.0,148.82438054407731,218.2511015388983,294.0,342.92908808776167,5.54277716566589,2.4735248027794494,10.0,2.075,-429.283,5.854444444444444
456,smt_004,beauce_5_sa_056,0,2,71.90802037680842,-26.445780666305396,1.4613010187306763,7.599618389421528,14.732024657845312,158.0,237.5,294.0,338.99060055214466,10.0,10.0,10.0,1.682,-433.216,5.442222222222223
457,smt_004,beauce_5_sa_057,1,0,97.0367451179234,-24.0,3.516375985235125,13.0,13.0,183.40918111274024,237.5,294.0,361.5734999103058,24.62759658304375,10.0,10.0,4.614,-451.158,6.814444444444444
458,smt_004,beauce_5_sa_058,1,1,92.96404653160732,-9.150257054674752,1.443698743274677,1.9061768231093603,13.0,193.70990830641097,237.5,294.0,380.9125848560426,7.743280213852507,10.0,10.0,4.762,-560.83,6.395555555555556
459,smt_004,beauce_5_sa_059,2,0,54.554502362203856,-24.0,3.0970306603503284,13.0,13.0,140.83553755409315,260.6385650199614,294.0,341.5893518692567,3.9976126611400495,10.623184866702784,10.0,3.1029999999999998,-407.531,6.125555555555556
460,smt_004,beauce_5_sa_060,3,1,67.37635215753495,-32.03718706222073,2.293975526188241,16.443833042624206,13.0,106.7630856069634,248.526007826247,265.8302645984011,371.2155578531269,11.522658879815978,1.808955767203068,8.888540810526745,3.0149999999999997,-412.322,6.707777777777777
461,smt_004,beauce_5_sa_061,0,0,47.852078170234904,-24.0,2.7843784285000757,13.0,13.0,158.0,237.5,294.0,353.0340853510804,10.0,10.0,10.0,3.5729999999999995,-501.89300000000003,5.554444444444445
462,smt_004,beauce_5_sa_062,2,1,95.99019761793136,-24.72085072573664,1.2421321965478946,14.2192460910912,13.0,175.77156554209444,235.83936810566095,294.0,329.2149781573507,55.16714303927553,45.2238914752848,10.0,5.636,-213.41199999999998,8.79888888888889
463,smt_004,beauce_5_sa_063,1,2,84.79084819903542,-38.51287028039935,1.841109144154711,15.069679148398071,9.61156114842342,189.9740411610142,237.5,294.0,374.7319951042805,2.1865117911195875,10.0,10.0,2.266,-433.242,5.622222222222223
464,smt_004,beauce_5_sa_064,0,2,75.61605005065566,-40.63711666021441,2.670687331463818,1.799621109514834,2.799538607700857,158.0,237.5,294.0,343.41381410304297,10.0,10.0,10.0,1.573,-503.84799999999996,5.913333333333333
465,smt_004,beauce_5_sa_065,3,1,51.23041619953735,-38.787360810873906,1.0590041031720048,14.528885768152492,13.0,132.262862593545,248.9041678879034,293.75985222290456,346.8490970038957,8.769969218854955,5.568440250699217,5.925235572941929,1.7189999999999999,-398.64099999999996,6.607777777777778
466,smt_004,beauce_5_sa_066,1,1,76.74059959578166,-16.403947613576047,1.551903972144975,13.187770209163425,13.0,182.1106161766276,237.5,294.0,361.9294950898743,21.394412854067507,10.0,10.0,3.186,-397.89500000000004,6.54
